Клиент,Материал,Краткий текст материала,ЕИ,Общее количество,Месяц поставки,Год поставки,Полугодие,Срок поставки,Грузополучатель,Цена,Способ закупки,№ заказа,№ позиции,Дата заказа,ID Лота
78154.0,770000294555,Муфта 4ПКТп(б)-нг-LS-1-25/50(Б),ШТ,6.0,2,2021,1,2021-02-28,20001078.0,1.2,,11018613,10,2020-09-15,
78154.0,770000403581,Муфта 4ПКТп(б)-нг-LS-1-70/120(Б),ШТ,2.0,2,2021,1,2021-02-28,20001078.0,1.2,,11018613,20,2020-09-15,
78154.0,770000775152,Провод ПуГВ 1х6 з-ж,М,50.0,2,2021,1,2021-02-28,20001078.0,1.2,,11018613,220,2020-09-15,
78154.0,1167573,Наконечник 6-5-4-М-Т2,ШТ,60.0,2,2021,1,2021-02-28,20001078.0,1.2,,11018613,230,2020-09-15,
66923.0,1192205,Кабель UTP Cat 5E 305m solid/AWG26,ШТ,11.0,1,2021,1,2021-01-14,20000973.0,24.0,,11018723,550,2020-09-16,100000369601.0
39295.0,770000292923,"Кабель гибкий КГ-ХЛ 1х25-0,66",КМ,0.1,3,2022,1,2022-03-16,20000447.0,750671.52,Конкурентный отбор,11018768,960,2020-09-16,100000494103.0
64025.0,770000291259,"Кабель ВБШвнг(А)-ХЛ 5х2,5ок(N,PE)-0,66",КМ,0.02,3,2021,1,2021-03-03,20001293.0,112236.48,Прочие закупки,11018832,40,2020-09-16,100000393095.0
39295.0,770000683433,"Кабель МКЭШВнг(А)-LS-ХЛ 2х2х1,0",КМ,6.24,3,2021,1,2021-03-30,20000447.0,579547.99,Конкурентный отбор,11019203,2950,2020-09-17,100000395221.0
39295.0,770000683433,"Кабель МКЭШВнг(А)-LS-ХЛ 2х2х1,0",КМ,6.24,3,2021,1,2021-03-30,20000447.0,579547.99,Конкурентный отбор,11019203,2960,2020-09-17,100000395221.0
39295.0,770000683433,"Кабель МКЭШВнг(А)-LS-ХЛ 2х2х1,0",КМ,6.24,3,2021,1,2021-03-30,20000447.0,579547.99,Конкурентный отбор,11019203,2970,2020-09-17,100000395221.0
39295.0,770000683433,"Кабель МКЭШВнг(А)-LS-ХЛ 2х2х1,0",КМ,6.24,3,2021,1,2021-03-30,20000447.0,579547.99,Конкурентный отбор,11019203,2980,2020-09-17,100000395221.0
39295.0,770000683433,"Кабель МКЭШВнг(А)-LS-ХЛ 2х2х1,0",КМ,6.24,3,2021,1,2021-03-30,20000447.0,579547.99,Конкурентный отбор,11019203,2990,2020-09-17,100000395221.0
39295.0,770000683433,"Кабель МКЭШВнг(А)-LS-ХЛ 2х2х1,0",КМ,6.24,3,2021,1,2021-03-30,20000447.0,579547.99,Конкурентный отбор,11019203,3000,2020-09-17,100000395221.0
39295.0,770000968802,Провод неизолированный АС 240/32,КМ,20.0,3,2021,1,2021-03-06,20000447.0,249212.84,Конкурентный отбор,11019203,3010,2020-09-17,100000398354.0
39295.0,770000980867,Кабель КПпБкПТ-120-4 3х25,КМ,4.327,3,2021,1,2021-03-05,20000447.0,867938.3,Конкурентный отбор,11019203,3020,2020-09-17,100000397646.0
39295.0,770000980867,Кабель КПпБкПТ-120-4 3х25,КМ,4.327,3,2021,1,2021-03-05,20000447.0,867938.3,Конкурентный отбор,11019203,3030,2020-09-17,100000397646.0
39295.0,770000980867,Кабель КПпБкПТ-120-4 3х25,КМ,4.327,3,2021,1,2021-03-05,20000447.0,867938.3,Конкурентный отбор,11019203,3040,2020-09-17,100000397646.0
39295.0,770000980867,Кабель КПпБкПТ-120-4 3х25,КМ,4.327,3,2021,1,2021-03-05,20000447.0,867938.3,Конкурентный отбор,11019203,3050,2020-09-17,100000397646.0
39295.0,770000980867,Кабель КПпБкПТ-120-4 3х25,КМ,4.327,3,2021,1,2021-03-05,20000447.0,867938.3,Конкурентный отбор,11019203,3060,2020-09-17,100000397646.0
39295.0,770000980867,Кабель КПпБкПТ-120-4 3х25,КМ,4.327,3,2021,1,2021-03-05,20000447.0,867938.3,Конкурентный отбор,11019203,3070,2020-09-17,100000397646.0
39295.0,770000027333,Кабель КВВГЭнг(А)-LS 5х1,КМ,0.76,2,2021,1,2021-02-28,20000447.0,73298.87,Конкурентный отбор,11019203,3250,2020-09-17,100000404038.0
39295.0,770000027333,Кабель КВВГЭнг(А)-LS 5х1,КМ,0.76,2,2021,1,2021-02-28,20000447.0,73298.87,Конкурентный отбор,11019203,3260,2020-09-17,100000404038.0
39295.0,770000027333,Кабель КВВГЭнг(А)-LS 5х1,КМ,0.76,2,2021,1,2021-02-28,20000447.0,73298.87,Конкурентный отбор,11019203,3270,2020-09-17,100000404038.0
39295.0,770000027333,Кабель КВВГЭнг(А)-LS 5х1,КМ,0.76,2,2021,1,2021-02-28,20000447.0,73298.87,Конкурентный отбор,11019203,3280,2020-09-17,100000404038.0
39295.0,770000355064,Кабель ВВГнг(А)-ХЛ 4х240мс(N)-1,КМ,1.5,2,2021,1,2021-02-28,20000447.0,7623957.18,Конкурентный отбор,11019203,3290,2020-09-17,100000404038.0
39295.0,770000355064,Кабель ВВГнг(А)-ХЛ 4х240мс(N)-1,КМ,0.24,2,2021,1,2021-02-28,20000447.0,7623957.18,Конкурентный отбор,11019203,3300,2020-09-17,100000404038.0
39295.0,770000355064,Кабель ВВГнг(А)-ХЛ 4х240мс(N)-1,КМ,0.24,2,2021,1,2021-02-28,20000447.0,7623957.18,Конкурентный отбор,11019203,3310,2020-09-17,100000404038.0
39295.0,770000355064,Кабель ВВГнг(А)-ХЛ 4х240мс(N)-1,КМ,0.24,2,2021,1,2021-02-28,20000447.0,7623957.18,Конкурентный отбор,11019203,3320,2020-09-17,100000404038.0
39295.0,770000355064,Кабель ВВГнг(А)-ХЛ 4х240мс(N)-1,КМ,0.24,2,2021,1,2021-02-28,20000447.0,7623957.18,Конкурентный отбор,11019203,3330,2020-09-17,100000404038.0
39295.0,770000355064,Кабель ВВГнг(А)-ХЛ 4х240мс(N)-1,КМ,0.24,2,2021,1,2021-02-28,20000447.0,7623957.18,Конкурентный отбор,11019203,3340,2020-09-17,100000404038.0
39295.0,770000355064,Кабель ВВГнг(А)-ХЛ 4х240мс(N)-1,КМ,0.24,2,2021,1,2021-02-28,20000447.0,7623957.18,Конкурентный отбор,11019203,3350,2020-09-17,100000404038.0
39295.0,770000296405,"Кабель ВВГнг(А)-ХЛ 5х120мс(N,PE)-1",КМ,2.788,2,2021,1,2021-02-28,20000447.0,5364624.72,Конкурентный отбор,11019203,3360,2020-09-17,100000404038.0
39295.0,770000296405,"Кабель ВВГнг(А)-ХЛ 5х120мс(N,PE)-1",КМ,2.788,2,2021,1,2021-02-28,20000447.0,5364624.72,Конкурентный отбор,11019203,3370,2020-09-17,100000404038.0
39295.0,770000296405,"Кабель ВВГнг(А)-ХЛ 5х120мс(N,PE)-1",КМ,2.788,2,2021,1,2021-02-28,20000447.0,5364624.72,Конкурентный отбор,11019203,3380,2020-09-17,100000404038.0
39295.0,770000296405,"Кабель ВВГнг(А)-ХЛ 5х120мс(N,PE)-1",КМ,2.788,2,2021,1,2021-02-28,20000447.0,5364624.72,Конкурентный отбор,11019203,3390,2020-09-17,100000404038.0
39295.0,770000296405,"Кабель ВВГнг(А)-ХЛ 5х120мс(N,PE)-1",КМ,2.788,2,2021,1,2021-02-28,20000447.0,5364624.72,Конкурентный отбор,11019203,3400,2020-09-17,100000404038.0
39295.0,770000296405,"Кабель ВВГнг(А)-ХЛ 5х120мс(N,PE)-1",КМ,2.788,2,2021,1,2021-02-28,20000447.0,5364624.72,Конкурентный отбор,11019203,3410,2020-09-17,100000404038.0
39295.0,770000872779,"Кабель ВБШвнг(А)-ХЛ 5х35мк(N,PE)-1",КМ,0.54,2,2021,1,2021-02-28,20000447.0,1576299.36,Конкурентный отбор,11019203,3420,2020-09-17,100000404038.0
39295.0,770000872779,"Кабель ВБШвнг(А)-ХЛ 5х35мк(N,PE)-1",КМ,0.54,2,2021,1,2021-02-28,20000447.0,1576299.36,Конкурентный отбор,11019203,3430,2020-09-17,100000404038.0
39295.0,770000872779,"Кабель ВБШвнг(А)-ХЛ 5х35мк(N,PE)-1",КМ,0.54,2,2021,1,2021-02-28,20000447.0,1576299.36,Конкурентный отбор,11019203,3440,2020-09-17,100000404038.0
39295.0,770000872779,"Кабель ВБШвнг(А)-ХЛ 5х35мк(N,PE)-1",КМ,0.54,2,2021,1,2021-02-28,20000447.0,1576299.36,Конкурентный отбор,11019203,3450,2020-09-17,100000404038.0
39295.0,770000953365,"Кабель КВВГнг(А)-LS-ХЛ 5х2,5",КМ,0.415,3,2021,1,2021-03-05,20000447.0,133981.48,Конкурентный отбор,11019203,3460,2020-09-17,100000404038.0
39295.0,770000953365,"Кабель КВВГнг(А)-LS-ХЛ 5х2,5",КМ,0.415,3,2021,1,2021-03-05,20000447.0,133981.48,Конкурентный отбор,11019203,3470,2020-09-17,100000404038.0
39295.0,770000953365,"Кабель КВВГнг(А)-LS-ХЛ 5х2,5",КМ,0.415,3,2021,1,2021-03-05,20000447.0,133981.48,Конкурентный отбор,11019203,3480,2020-09-17,100000404038.0
39295.0,770000953365,"Кабель КВВГнг(А)-LS-ХЛ 5х2,5",КМ,0.415,3,2021,1,2021-03-05,20000447.0,133981.48,Конкурентный отбор,11019203,3490,2020-09-17,100000404038.0
39295.0,770000953365,"Кабель КВВГнг(А)-LS-ХЛ 5х2,5",КМ,0.415,3,2021,1,2021-03-05,20000447.0,133981.48,Конкурентный отбор,11019203,3500,2020-09-17,100000404038.0
39295.0,770000953365,"Кабель КВВГнг(А)-LS-ХЛ 5х2,5",КМ,0.415,3,2021,1,2021-03-05,20000447.0,133981.48,Конкурентный отбор,11019203,3510,2020-09-17,100000404038.0
39295.0,770000953365,"Кабель КВВГнг(А)-LS-ХЛ 5х2,5",КМ,0.415,3,2021,1,2021-03-05,20000447.0,133981.48,Конкурентный отбор,11019203,3520,2020-09-17,100000404038.0
39295.0,770000027333,Кабель КВВГЭнг(А)-LS 5х1,КМ,0.76,2,2021,1,2021-02-28,20000447.0,73298.87,Конкурентный отбор,11019203,3530,2020-09-17,100000404038.0
39295.0,770000027333,Кабель КВВГЭнг(А)-LS 5х1,КМ,0.76,2,2021,1,2021-02-28,20000447.0,73298.87,Конкурентный отбор,11019203,3540,2020-09-17,100000404038.0
39295.0,770000953365,"Кабель КВВГнг(А)-LS-ХЛ 5х2,5",КМ,0.415,2,2021,1,2021-02-28,20000447.0,133981.48,Конкурентный отбор,11019203,3550,2020-09-17,100000404038.0
39295.0,770000990570,Кабель ВБШвнг(А)-ХЛ 4х6ок(N)-1,КМ,0.679,2,2021,1,2021-02-28,20000447.0,275152.61,Конкурентный отбор,11019203,3560,2020-09-17,100000404038.0
39295.0,770000990570,Кабель ВБШвнг(А)-ХЛ 4х6ок(N)-1,КМ,0.679,2,2021,1,2021-02-28,20000447.0,275152.61,Конкурентный отбор,11019203,3570,2020-09-17,100000404038.0
39295.0,770000990570,Кабель ВБШвнг(А)-ХЛ 4х6ок(N)-1,КМ,0.679,2,2021,1,2021-02-28,20000447.0,275152.61,Конкурентный отбор,11019203,3580,2020-09-17,100000404038.0
39295.0,770000990570,Кабель ВБШвнг(А)-ХЛ 4х6ок(N)-1,КМ,0.679,2,2021,1,2021-02-28,20000447.0,275152.61,Конкурентный отбор,11019203,3590,2020-09-17,100000404038.0
39295.0,770000990570,Кабель ВБШвнг(А)-ХЛ 4х6ок(N)-1,КМ,0.679,2,2021,1,2021-02-28,20000447.0,275152.61,Конкурентный отбор,11019203,3600,2020-09-17,100000404038.0
39295.0,770000990570,Кабель ВБШвнг(А)-ХЛ 4х6ок(N)-1,КМ,0.47,2,2021,1,2021-02-28,20000447.0,275152.61,Конкурентный отбор,11019203,3610,2020-09-17,100000404038.0
39295.0,770000990571,Кабель ВБбШнг(А)-ХЛ 3х50мс-6,КМ,0.456,3,2021,1,2021-03-05,20000447.0,1766198.83,Конкурентный отбор,11019203,3620,2020-09-17,100000404038.0
39295.0,770000990571,Кабель ВБбШнг(А)-ХЛ 3х50мс-6,КМ,0.456,3,2021,1,2021-03-05,20000447.0,1766198.83,Конкурентный отбор,11019203,3630,2020-09-17,100000404038.0
39295.0,770000990571,Кабель ВБбШнг(А)-ХЛ 3х50мс-6,КМ,0.456,3,2021,1,2021-03-05,20000447.0,1766198.83,Конкурентный отбор,11019203,3640,2020-09-17,100000404038.0
39295.0,770000990571,Кабель ВБбШнг(А)-ХЛ 3х50мс-6,КМ,0.456,3,2021,1,2021-03-05,20000447.0,1766198.83,Конкурентный отбор,11019203,3650,2020-09-17,100000404038.0
39295.0,770000990571,Кабель ВБбШнг(А)-ХЛ 3х50мс-6,КМ,0.456,3,2021,1,2021-03-05,20000447.0,1766198.83,Конкурентный отбор,11019203,3660,2020-09-17,100000404038.0
39295.0,770000990571,Кабель ВБбШнг(А)-ХЛ 3х50мс-6,КМ,0.456,3,2021,1,2021-03-05,20000447.0,1766198.83,Конкурентный отбор,11019203,3670,2020-09-17,100000404038.0
57164.0,770000257187,Кабель UTP 4 пары NETLAN/UEC-UU004-5E-PV,М,1.0,4,2021,1,2021-04-12,20001102.0,5214.12,Конкурентный отбор,11019334,50,2020-09-17,100000384391.0
57164.0,770000257187,Кабель UTP 4 пары NETLAN/UEC-UU004-5E-PV,М,10.0,4,2021,1,2021-04-12,20000867.0,5217.78,Конкурентный отбор,11019339,10,2020-09-17,100000384391.0
78154.0,770000294557,Муфта 5ПКТп(б)-нг-LS-1-70/120(Б),ШТ,12.0,2,2021,1,2021-02-28,20001078.0,1.2,,11019363,10,2020-09-17,
78154.0,770000385543,Муфта концевая 5ПКТп(б)нг-LS-1-25/50-Б,КТ,36.0,2,2021,1,2021-02-28,20001078.0,1.2,,11019363,20,2020-09-17,
78154.0,770000455624,Провод ПуГВ 1х25 ж-з,КМ,0.1,2,2021,1,2021-02-28,20001078.0,1.2,,11019363,230,2020-09-17,
78154.0,770000087829,Наконечник 25-10-8-М-Т2,ШТ,200.0,2,2021,1,2021-02-28,20001078.0,1.2,,11019363,250,2020-09-17,
57164.0,770000452534,Кабель Nikomax/NKL 4100A-GY,ШТ,1.0,2,2021,1,2021-02-11,20000883.0,5159.68,Конкурентный отбор,11019435,120,2020-09-17,100000384391.0
57164.0,770000271979,Кабель Hyperline/UUTP4-C5E-S24-IN-LSZH,ШТ,4.0,3,2021,1,2021-03-12,20001631.0,1.2,,11019437,90,2020-09-17,
57164.0,770000500334,Кабель NETLAN/EC-UU004-5E-PE-SW-BK,ШТ,4.0,4,2021,1,2021-04-14,20001303.0,7962.72,,11019461,10,2020-09-17,
57164.0,770000452534,Кабель Nikomax/NKL 4100A-GY,ШТ,2.0,2,2021,1,2021-02-16,20001303.0,9.12,Конкурентный отбор,11019461,230,2020-09-17,100000394480.0
57164.0,770000500334,Кабель NETLAN/EC-UU004-5E-PE-SW-BK,ШТ,4.0,4,2021,1,2021-04-12,20000866.0,7863.16,Конкурентный отбор,11019539,10,2020-09-17,100000384391.0
57164.0,770000931826,Кабель UTP кат.5е NIKOLAN/NKL 4100C-GY,ШТ,1.0,2,2021,1,2021-02-16,20000866.0,12196.94,Конкурентный отбор,11019539,280,2020-09-17,100000394480.0
57164.0,770000452534,Кабель Nikomax/NKL 4100A-GY,ШТ,1.0,12,2020,2,2020-12-31,20000866.0,9.12,,11019539,310,2020-09-17,
39295.0,770000505194,"Кабель ВБШвнг(А)-ХЛ 3х6ок(N,PE)-1",КМ,3.645,2,2021,1,2021-02-28,20000447.0,217024.49,Конкурентный отбор,11019587,1670,2020-09-18,100000404038.0
39295.0,770000505194,"Кабель ВБШвнг(А)-ХЛ 3х6ок(N,PE)-1",КМ,3.645,2,2021,1,2021-02-28,20000447.0,217024.49,Конкурентный отбор,11019587,1680,2020-09-18,100000404038.0
39295.0,770000505194,"Кабель ВБШвнг(А)-ХЛ 3х6ок(N,PE)-1",КМ,3.645,2,2021,1,2021-02-28,20000447.0,217024.49,Конкурентный отбор,11019587,1690,2020-09-18,100000404038.0
39295.0,770000505194,"Кабель ВБШвнг(А)-ХЛ 3х6ок(N,PE)-1",КМ,3.645,2,2021,1,2021-02-28,20000447.0,217024.49,Конкурентный отбор,11019587,1700,2020-09-18,100000404038.0
39295.0,770000505194,"Кабель ВБШвнг(А)-ХЛ 3х6ок(N,PE)-1",КМ,3.645,2,2021,1,2021-02-28,20000447.0,217024.49,Конкурентный отбор,11019587,1710,2020-09-18,100000404038.0
39295.0,770000505194,"Кабель ВБШвнг(А)-ХЛ 3х6ок(N,PE)-1",КМ,3.645,2,2021,1,2021-02-28,20000447.0,217024.49,Конкурентный отбор,11019587,1720,2020-09-18,100000404038.0
39295.0,770000341875,"Кабель ВБШвнг(А)-ХЛ 4х2,5ок(PE)-0,66",КМ,4.749,3,2021,1,2021-03-05,20000447.0,131700.31,Конкурентный отбор,11019587,1730,2020-09-18,100000404038.0
39295.0,770000341875,"Кабель ВБШвнг(А)-ХЛ 4х2,5ок(PE)-0,66",КМ,4.749,3,2021,1,2021-03-05,20000447.0,131700.31,Конкурентный отбор,11019587,1740,2020-09-18,100000404038.0
39295.0,770000341875,"Кабель ВБШвнг(А)-ХЛ 4х2,5ок(PE)-0,66",КМ,4.749,3,2021,1,2021-03-05,20000447.0,131700.31,Конкурентный отбор,11019587,1750,2020-09-18,100000404038.0
39295.0,770000341875,"Кабель ВБШвнг(А)-ХЛ 4х2,5ок(PE)-0,66",КМ,4.749,3,2021,1,2021-03-05,20000447.0,131700.31,Конкурентный отбор,11019587,1760,2020-09-18,100000404038.0
39295.0,770000341875,"Кабель ВБШвнг(А)-ХЛ 4х2,5ок(PE)-0,66",КМ,4.749,3,2021,1,2021-03-05,20000447.0,131700.31,Конкурентный отбор,11019587,1770,2020-09-18,100000404038.0
39295.0,770000341875,"Кабель ВБШвнг(А)-ХЛ 4х2,5ок(PE)-0,66",КМ,4.749,3,2021,1,2021-03-05,20000447.0,131700.31,Конкурентный отбор,11019587,1780,2020-09-18,100000404038.0
39295.0,770000353592,Кабель ВВГнг(А)-ХЛ 4х185мс(N)-1,КМ,0.12,2,2021,1,2021-02-28,20000447.0,6282395.56,Конкурентный отбор,11019587,1790,2020-09-18,100000404038.0
39295.0,770000353592,Кабель ВВГнг(А)-ХЛ 4х185мс(N)-1,КМ,0.12,2,2021,1,2021-02-28,20000447.0,6282395.56,Конкурентный отбор,11019587,1800,2020-09-18,100000404038.0
39295.0,770000353592,Кабель ВВГнг(А)-ХЛ 4х185мс(N)-1,КМ,0.12,2,2021,1,2021-02-28,20000447.0,6282395.56,Конкурентный отбор,11019587,1810,2020-09-18,100000404038.0
39295.0,770000353592,Кабель ВВГнг(А)-ХЛ 4х185мс(N)-1,КМ,0.06,2,2021,1,2021-02-28,20000447.0,6282395.56,Конкурентный отбор,11019587,1820,2020-09-18,100000404038.0
39295.0,770000353592,Кабель ВВГнг(А)-ХЛ 4х185мс(N)-1,КМ,0.12,2,2021,1,2021-02-28,20000447.0,6282395.56,Конкурентный отбор,11019587,1830,2020-09-18,100000404038.0
39295.0,770000353592,Кабель ВВГнг(А)-ХЛ 4х185мс(N)-1,КМ,0.12,2,2021,1,2021-02-28,20000447.0,6282395.56,Конкурентный отбор,11019587,1840,2020-09-18,100000404038.0
39295.0,770000353592,Кабель ВВГнг(А)-ХЛ 4х185мс(N)-1,КМ,0.12,2,2021,1,2021-02-28,20000447.0,6282395.56,Конкурентный отбор,11019587,1850,2020-09-18,100000404038.0
39295.0,770000356441,Кабель ВВГнг(А)-ХЛ 4х120мс(N)-1,КМ,0.44,2,2021,1,2021-02-28,20000447.0,4074572.58,Конкурентный отбор,11019587,1860,2020-09-18,100000404038.0
39295.0,770000356441,Кабель ВВГнг(А)-ХЛ 4х120мс(N)-1,КМ,0.44,2,2021,1,2021-02-28,20000447.0,4074572.58,Конкурентный отбор,11019587,1870,2020-09-18,100000404038.0
39295.0,770000356441,Кабель ВВГнг(А)-ХЛ 4х120мс(N)-1,КМ,0.44,2,2021,1,2021-02-28,20000447.0,4074572.58,Конкурентный отбор,11019587,1880,2020-09-18,100000404038.0
39295.0,770000356441,Кабель ВВГнг(А)-ХЛ 4х120мс(N)-1,КМ,0.44,2,2021,1,2021-02-28,20000447.0,4074572.58,Конкурентный отбор,11019587,1890,2020-09-18,100000404038.0
39295.0,770000356441,Кабель ВВГнг(А)-ХЛ 4х120мс(N)-1,КМ,0.44,2,2021,1,2021-02-28,20000447.0,4074572.58,Конкурентный отбор,11019587,1900,2020-09-18,100000404038.0
39295.0,770000356441,Кабель ВВГнг(А)-ХЛ 4х120мс(N)-1,КМ,0.44,2,2021,1,2021-02-28,20000447.0,4074572.58,Конкурентный отбор,11019587,1910,2020-09-18,100000404038.0
39295.0,770000294790,Кабель КВВГЭнг(А)-LS-ХЛ 10х1,КМ,0.82,2,2021,1,2021-02-28,20000447.0,146056.19,Конкурентный отбор,11019587,1920,2020-09-18,100000404038.0
39295.0,770000294790,Кабель КВВГЭнг(А)-LS-ХЛ 10х1,КМ,0.82,2,2021,1,2021-02-28,20000447.0,146056.19,Конкурентный отбор,11019587,1930,2020-09-18,100000404038.0
39295.0,770000294790,Кабель КВВГЭнг(А)-LS-ХЛ 10х1,КМ,0.82,2,2021,1,2021-02-28,20000447.0,146056.19,Конкурентный отбор,11019587,1940,2020-09-18,100000404038.0
39295.0,770000294790,Кабель КВВГЭнг(А)-LS-ХЛ 10х1,КМ,0.82,2,2021,1,2021-02-28,20000447.0,146056.19,Конкурентный отбор,11019587,1950,2020-09-18,100000404038.0
39295.0,770000294790,Кабель КВВГЭнг(А)-LS-ХЛ 10х1,КМ,0.82,2,2021,1,2021-02-28,20000447.0,146056.19,Конкурентный отбор,11019587,1960,2020-09-18,100000404038.0
39295.0,770000294790,Кабель КВВГЭнг(А)-LS-ХЛ 10х1,КМ,0.82,2,2021,1,2021-02-28,20000447.0,146056.19,Конкурентный отбор,11019587,1970,2020-09-18,100000404038.0
39295.0,770000408787,Кабель ВБШвнг(А)-ХЛ 4х95мс(N)-1,КМ,0.145,2,2021,1,2021-02-28,20000447.0,3364295.46,Конкурентный отбор,11019587,1980,2020-09-18,100000404038.0
39295.0,770000408787,Кабель ВБШвнг(А)-ХЛ 4х95мс(N)-1,КМ,0.145,2,2021,1,2021-02-28,20000447.0,3364295.46,Конкурентный отбор,11019587,1990,2020-09-18,100000404038.0
39295.0,770000408787,Кабель ВБШвнг(А)-ХЛ 4х95мс(N)-1,КМ,0.145,2,2021,1,2021-02-28,20000447.0,3364295.46,Конкурентный отбор,11019587,2000,2020-09-18,100000404038.0
39295.0,770000408787,Кабель ВБШвнг(А)-ХЛ 4х95мс(N)-1,КМ,0.145,2,2021,1,2021-02-28,20000447.0,3364295.46,Конкурентный отбор,11019587,2010,2020-09-18,100000404038.0
39295.0,770000408787,Кабель ВБШвнг(А)-ХЛ 4х95мс(N)-1,КМ,0.145,2,2021,1,2021-02-28,20000447.0,3364295.46,Конкурентный отбор,11019587,2020,2020-09-18,100000404038.0
39295.0,770000408787,Кабель ВБШвнг(А)-ХЛ 4х95мс(N)-1,КМ,0.145,2,2021,1,2021-02-28,20000447.0,3364295.46,Конкурентный отбор,11019587,2030,2020-09-18,100000404038.0
39295.0,770000355882,"Кабель ВБШвнг(А)-ХЛ 4х4ок(N)-0,66",КМ,1.231,2,2021,1,2021-02-28,20000447.0,189973.28,Конкурентный отбор,11019587,2040,2020-09-18,100000404038.0
39295.0,770000355882,"Кабель ВБШвнг(А)-ХЛ 4х4ок(N)-0,66",КМ,1.231,2,2021,1,2021-02-28,20000447.0,189973.28,Конкурентный отбор,11019587,2050,2020-09-18,100000404038.0
39295.0,770000355882,"Кабель ВБШвнг(А)-ХЛ 4х4ок(N)-0,66",КМ,1.231,2,2021,1,2021-02-28,20000447.0,189973.28,Конкурентный отбор,11019587,2060,2020-09-18,100000404038.0
39295.0,770000355882,"Кабель ВБШвнг(А)-ХЛ 4х4ок(N)-0,66",КМ,1.231,2,2021,1,2021-02-28,20000447.0,189973.28,Конкурентный отбор,11019587,2070,2020-09-18,100000404038.0
39295.0,770000355882,"Кабель ВБШвнг(А)-ХЛ 4х4ок(N)-0,66",КМ,1.231,2,2021,1,2021-02-28,20000447.0,189973.28,Конкурентный отбор,11019587,2080,2020-09-18,100000404038.0
39295.0,770000355882,"Кабель ВБШвнг(А)-ХЛ 4х4ок(N)-0,66",КМ,1.231,2,2021,1,2021-02-28,20000447.0,189973.28,Конкурентный отбор,11019587,2090,2020-09-18,100000404038.0
39295.0,770000583012,Кабель КВВГнг(А)-LS-ХЛ 7х1,КМ,4.2,3,2021,1,2021-03-05,20000447.0,89563.85,Конкурентный отбор,11019587,2100,2020-09-18,100000404038.0
39295.0,770000583012,Кабель КВВГнг(А)-LS-ХЛ 7х1,КМ,4.2,3,2021,1,2021-03-05,20000447.0,89563.85,Конкурентный отбор,11019587,2110,2020-09-18,100000404038.0
39295.0,770000583012,Кабель КВВГнг(А)-LS-ХЛ 7х1,КМ,4.2,3,2021,1,2021-03-05,20000447.0,89563.85,Конкурентный отбор,11019587,2120,2020-09-18,100000404038.0
39295.0,770000583012,Кабель КВВГнг(А)-LS-ХЛ 7х1,КМ,4.2,3,2021,1,2021-03-05,20000447.0,89563.85,Конкурентный отбор,11019587,2130,2020-09-18,100000404038.0
39295.0,770000583012,Кабель КВВГнг(А)-LS-ХЛ 7х1,КМ,4.2,3,2021,1,2021-03-05,20000447.0,89563.85,Конкурентный отбор,11019587,2140,2020-09-18,100000404038.0
39295.0,770000583012,Кабель КВВГнг(А)-LS-ХЛ 7х1,КМ,4.2,2,2021,1,2021-02-28,20000447.0,89563.85,Конкурентный отбор,11019587,2150,2020-09-18,100000404038.0
39295.0,770000583020,Кабель КВВГЭнг(А)-LS-ХЛ 4х1,КМ,2.08,2,2021,1,2021-02-28,20000447.0,72026.02,Конкурентный отбор,11019587,2160,2020-09-18,100000404038.0
39295.0,770000583020,Кабель КВВГЭнг(А)-LS-ХЛ 4х1,КМ,2.08,2,2021,1,2021-02-28,20000447.0,72026.02,Конкурентный отбор,11019587,2170,2020-09-18,100000404038.0
39295.0,770000583020,Кабель КВВГЭнг(А)-LS-ХЛ 4х1,КМ,2.08,2,2021,1,2021-02-28,20000447.0,72026.02,Конкурентный отбор,11019587,2180,2020-09-18,100000404038.0
39295.0,770000583020,Кабель КВВГЭнг(А)-LS-ХЛ 4х1,КМ,2.08,2,2021,1,2021-02-28,20000447.0,72026.02,Конкурентный отбор,11019587,2190,2020-09-18,100000404038.0
39295.0,770000583020,Кабель КВВГЭнг(А)-LS-ХЛ 4х1,КМ,2.08,2,2021,1,2021-02-28,20000447.0,72026.02,Конкурентный отбор,11019587,2200,2020-09-18,100000404038.0
39295.0,770000583020,Кабель КВВГЭнг(А)-LS-ХЛ 4х1,КМ,2.08,2,2021,1,2021-02-28,20000447.0,72026.02,Конкурентный отбор,11019587,2210,2020-09-18,100000404038.0
39295.0,770000652859,"Кабель ВБШвнг(А)-ХЛ 3х10ок(N,PE)-1",КМ,2.753,2,2021,1,2021-02-28,20000447.0,328431.76,Конкурентный отбор,11019587,2220,2020-09-18,100000404038.0
39295.0,770000652859,"Кабель ВБШвнг(А)-ХЛ 3х10ок(N,PE)-1",КМ,2.753,2,2021,1,2021-02-28,20000447.0,328431.76,Конкурентный отбор,11019587,2230,2020-09-18,100000404038.0
39295.0,770000652859,"Кабель ВБШвнг(А)-ХЛ 3х10ок(N,PE)-1",КМ,2.753,2,2021,1,2021-02-28,20000447.0,328431.76,Конкурентный отбор,11019587,2240,2020-09-18,100000404038.0
